Session Statistics:
sample_count: 853
baseline_variance: 0.008040857232742525
threshold_crossings: 7
dominant_axis: Z
session_duration: 42.731069922447205
baseline_acceleration: 0.060248078610152425
completion_rate: 0.0
reps_per_minute: 0.0
peak_detections: 0
target_reps: 10
avg_acceleration: 0.10009569962807165
motion_analysis: Real IMU-based detection
total_reps: 0
max_acceleration: 0.5200027363092761
motion_events_count: 7
sampling_rate: 19.962055748852375

Motion Events (timestamp,acceleration,event_type,state):
1757253387.916091,0.34855557828625255,threshold_crossed,motionDetected
1757253388.0660892,0.3842423535177251,threshold_crossed,motionDetected
1757253388.316256,0.3283771801699325,threshold_crossed,motionDetected
1757253402.724218,0.35569201271991024,threshold_crossed,motionDetected
1757253426.387536,0.44100215882890964,threshold_crossed,motionDetected
1757253427.138161,0.3859614746365602,threshold_crossed,motionDetected
1757253427.938396,0.3573523794097606,threshold_crossed,motionDetected

Motion Intensity History:
0,0.06346068825948503
1,0.04774514040821183
2,0.06754420299048244
3,0.07175806121156922
4,0.06279382385021125
5,0.050760095611355714
6,0.043752073553499214
7,0.05578010155846577
8,0.05084944587017906
9,0.04747727962702009
10,0.04969067265562608
11,0.06767694691695501
12,0.04741784098539301
13,0.05662303219656905
14,0.041501152884433984
15,0.04442121403655114
16,0.03833294672273613
17,0.06762379810258481
18,0.0648355639744625
19,0.08633154537634036
20,0.06335613824950174
21,0.052576350581027505
22,0.0752569407152609
23,0.0691649146244046
24,0.058839473955488844
25,0.04160591567949279
26,0.1012435349620531
27,0.05809067822012095
28,0.04325230561298558
29,0.07626828271962968
30,0.1295335626274599
31,0.1238913095810981
32,0.14301678626339775
33,0.37727338250278164
34,0.5684599826504722
35,0.3801563882173977
36,0.25800483439805577
37,0.512040342855142
38,0.7934113191759086
39,0.4594689057456722
40,0.3508901003829074
41,0.22034621072982769
42,0.07894566383506807
43,0.22991366911513708
44,0.2526829565034395
45,0.231913639189174
46,0.21030167011931422
47,0.24643645965603125
48,0.34371604448899234
49,0.4493075150125769
50,0.49146638243732294
51,0.5559162890991036
52,0.47140554324986184
53,0.32943715773030324
54,0.17556787657274292
55,0.21431816543764678
56,0.23387148043212863
57,0.19205982476563402
58,0.1984703277860442
59,0.22758692688942403
60,0.17821709036122857
61,0.14995187840845287
62,0.44321709574122503
63,1.0590693801337985
64,1.424804107812484
65,2.0125251286158035
66,3.471019607890793
67,2.7382173947005275
68,1.7443076549834935
69,1.5217500733534544
70,1.5744546465986382
71,1.1203341810646918
72,1.1470863130873568
73,1.6156047063192331
74,1.5489716375412477
75,2.0436969562932505
76,0.906872141872188
77,1.8253618643585658
78,2.2410726593898853
79,2.049097946465447
80,1.2351653758275605
81,0.6478655090536929
82,0.8615797567297353
83,0.6115106503476714
84,0.6228784264941353
85,0.7136799672721643
86,0.21968523467122608
87,0.3884378653689199
88,0.310251295054869
89,0.22202013455319847
90,0.25753481685724167
91,0.3937199929380434
92,0.370118630981534
93,0.1489138493713767
94,0.3898895500303196
95,0.21392236496333253
96,0.7672318187556617
97,0.46417411392982466
98,0.24604166220348764
99,0.33963129610806314
100,0.3261688857288143
101,0.444710875522919
102,0.3518799612711651
103,0.3665114537661423
104,0.0646380085300926
105,0.1827384691933115
106,0.30533725382668275
107,0.31961943643954327
108,0.3609632418356675
109,0.5862163805460142
110,0.2419432251310313
111,0.16144945139867878
112,0.12772390697679853
113,0.25387533894250647
114,0.2854587851175344
115,0.20956617040187234
116,0.2553248608711006
117,0.2834842340623836
118,0.3918293191837396
119,0.570463379285371
120,0.5926452843408238
121,0.7509624454014238
122,0.9372111928310496
123,0.9676441126043057
124,1.067242408357282
125,1.133541910862128
126,1.288753814511676
127,1.7522709336262752
128,2.309815277607638
129,1.6155448743186345
130,2.9455216438988545
131,1.9481107319354507
132,1.92869614527287
133,1.3767013564053496
134,1.165098226542355
135,1.291509106940554
136,1.02615467356536
137,1.2617031301397559
138,1.1421965321596268
139,1.1274160892773295
140,1.0229053020176873
141,0.6690780634447788
142,0.6505585909148127
143,0.5851348849609196
144,0.4341279301730746
145,0.23158083011187752
146,0.21725119542274557
147,0.4391930530563879
148,0.10665799031204201
149,0.41207579819095824
150,0.31845045002171385
151,0.24205444955273026
152,0.22312149098874187
153,0.25539474484717395
154,0.38468783816380003
155,1.3202324922398827
156,1.5177403209462466
157,1.137987484749948
158,1.549561601714718
159,1.7162510009445577
160,2.2072883485463364
161,1.3744902596126716
162,1.0119187127150033
163,0.22632260009576166
164,0.5322174765339397
165,0.35848824474131924
166,0.510924133786669
167,0.39408485133463983
168,0.22039806358832675
169,0.4718167562420071
170,0.8118474954840179
171,0.488133670581721
172,0.8711052072662796
173,2.0539798729381227
174,2.678643712272711
175,2.3543860727312986
176,0.8113477240367039
177,0.7783681640182727
178,0.3099602723494026
179,0.7044696643646929
180,0.7872981479909043
181,1.0094725953896824
182,1.1716222469370141
183,0.7890449945629301
184,1.4928878379655333
185,2.7575216831985685
186,2.5058428991867423
187,1.1551611836277222
188,0.5753872384861144
189,2.0550954362265994
190,3.083637512613254
191,2.2973592308250317
192,1.4447539902418756
193,1.6106015926644055
194,1.3818716236965112
195,1.2711890802169301
196,0.7485324657916139
197,0.09067965876296386
198,0.16298397819947183
199,0.3131047905706544
